geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
69029,-2.9959750834143724,-60.00192076448681,manaus,AM
69030,-3.054045640441605,-59.849564340517794,manaus,AM
69033,-3.086233354982963,-59.94517197737896,manaus,AM
69035,-3.0950251758842025,-60.04979294484895,manaus,AM
69036,-3.086291252293809,-59.94353075575626,manaus,AM
69037,-3.035047072469337,-60.04560136490109,manaus,AM
69038,-3.066935846240395,-59.9437323961124,manaus,AM
69039,-3.024873141786074,-60.00790537691152,manaus,AM
69040,-3.0823744293669444,-59.98167705605465,manaus,AM
69041,-2.986858395887744,-60.004404826910005,manaus,AM
69042,-3.072542510964265,-60.04369080165882,manaus,AM
69043,-3.0421342354899283,-59.923226478135085,manaus,AM
69044,-3.056625618096829,-60.05366568429604,manaus,AM
69045,-3.060924873160604,-60.04653137607478,manaus,AM
69046,-3.061749749658642,-60.040933999999964,manaus,AM
69047,-3.0519936880374,-59.99956191652898,manaus,AM
69048,-3.0260043996623818,-59.97053430227103,manaus,AM
69049,-3.047552773543741,-60.02559101096428,manaus,AM
69050,-3.050778478215683,-59.94193725,manaus,AM
69053,-3.0904282088950024,-60.01671446502971,manaus,AM
69054,-3.0652956958441813,-59.990865671315376,manaus,AM
69055,-3.0684242500096715,-59.99222188190316,manaus,AM
69057,-3.0654295308872617,-59.92017131615079,manaus,AM
69058,-3.040226789980412,-59.95720863005877,manaus,AM
69059,-2.97656539831143,-60.00557488419003,manaus,AM
69060,-3.078039973943797,-59.98626507046981,manaus,AM
69063,-3.1071944912574305,-59.99051024843975,manaus,AM
69065,-3.1176442142651144,-60.001089736886144,manaus,AM
69067,-3.098731201223368,-59.98407821039339,manaus,AM
69068,-3.1223215109642664,-59.993273598389976,manaus,AM
69070,-3.138540310001821,-59.99894890383411,manaus,AM
69072,-3.154616999970336,-59.982887249919045,manaus,AM
69073,-2.9983420865558106,-59.93463945150104,manaus,AM
69074,-3.051966883388251,-59.99534549999999,manaus,AM
69075,-3.014929212573005,-59.93927909207674,manaus,AM
69076,-3.113284861503844,-59.97553717568815,manaus,AM
69077,-3.090339878184842,-59.894848359814034,manaus,AM
69078,-3.103081890882204,-59.982659632812,manaus,AM
69079,-3.0453125867332176,-59.97893298903573,manaus,AM
69080,-3.088777177873054,-59.98171784965472,manaus,AM
69082,-3.0752864999999936,-59.95153039869582,manaus,AM
69083,-3.0740006158751227,-59.973234307959046,manaus,AM
69084,-3.069934634117192,-59.93939298182236,manaus,AM
69085,-3.062486999999944,-59.94688399999996,manaus,AM
69086,-3.0577709999999456,-59.925662360811344,manaus,AM
69087,-3.0476151361844748,-59.93243125145709,manaus,AM
69088,-3.015295042020382,-59.89014063172167,manaus,AM
69089,-3.0616193232643942,-59.93701952262103,manaus,AM
69090,-3.021560497085801,-59.92738843241686,manaus,AM
69092,-2.9958155739999484,-59.98561567208146,manaus,AM
69093,-3.0015805789801657,-59.9902762301505,manaus,AM
69094,-3.03501267860234,-59.96541514071786,manaus,AM
69095,-3.015785514570951,-59.95136273184485,manaus,AM
69096,-3.027786496249088,-59.95111314989045,manaus,AM
69097,-2.993204503750907,-59.95328175,manaus,AM
69098,-3.0446096647238647,-59.95638185439929,manaus,AM
69099,-3.006724798776636,-59.935112196574565,manaus,AM
69100,-3.1355124507485974,-58.428445171221725,itacoatiara,AM
69101,-3.119449999999972,-58.42645391299993,itacoatiara,AM
69103,-3.1283642582795506,-58.429998000000005,itacoatiara,AM
69104,-3.135212999999993,-58.429998000000005,itacoatiara,AM
69114,-2.836872510643824,-58.21290626058511,silves,AM
69117,-2.6931606891573496,-59.69816387600287,rio preto da eva,AM
69120,-2.7454417100992186,-58.03089476958183,itapiranga,AM
69130,-2.5287362874536687,-57.75561807797799,urucará,AM
69135,-2.5672933510834834,-57.87361521910396,sao sebastiao do uatuma,AM
69140,-2.192187978083454,-56.71420560952696,nhamunda,AM
69151,-2.6213251008067098,-56.722852756633486,parintins,AM
69152,-2.6261223534667617,-56.72902509377175,parintins,AM
69153,-2.6274886256683887,-56.72284773721943,parintins,AM
69170,-2.864206591808358,-56.99802835222093,freguesia do andira,AM
69180,-2.7636099999999715,-57.75888999999995,urucurituba,AM
69190,-3.385836286569953,-57.7088297814709,maués,AM
69195,-2.966150630611484,-57.58382916329796,boa vista do ramos,AM
69200,-4.386953392716057,-59.590721243897946,borba,AM
69230,-3.887911445298396,-59.09218656938309,nova olinda do norte,AM
69240,-3.575155153144115,-59.12471314806476,autazes,AM
69250,-3.815251914122872,-60.35264884871962,careiro,AM
69255,-3.195967499999992,-59.82835274999999,careiro da varzea,AM
69260,-5.121552316746306,-60.36846171549181,novo aripuanã,AM
69265,-7.193231865466049,-59.88299351934786,apuí,AM
69280,-5.803408294482232,-61.29172092559221,manicoré,AM
69301,2.850871742919522,-60.646439569446194,boa vista,RR
69303,2.8510855804644173,-60.64172653004558,boa vista,RR
69304,2.834684869605617,-60.67608180725568,boa vista,RR
69305,2.850438283647588,-60.65750124932138,boa vista,RR
69306,2.845409563489452,-60.654923418482426,boa vista,RR
69307,2.867165759173951,-60.63348168854863,boa vista,RR
69308,2.8009102839203344,-60.68117157448303,boa vista,RR
69309,2.829317202578478,-60.691219547798426,boa vista,RR
69310,2.849692019128925,-60.68692796220663,boa vista,RR
69311,2.854244680563688,-60.70955402419949,boa vista,RR
69312,2.839269839835636,-60.69762555419151,boa vista,RR
69313,2.857464330924013,-60.6983182468045,boa vista,RR
69314,2.8478713271880256,-60.7221654276356,boa vista,RR
69315,2.824108084494221,-60.667216186594665,boa vista,RR
69316,2.8102423773660057,-60.71442072798434,boa vista,RR
69317,2.8530388984192503,-60.72112114765732,boa vista,RR
69318,2.760685000000024,-60.740591190999965,boa vista,RR
69340,2.448803241628528,-60.915687025222496,mucajai,RR
69345,4.482241762160657,-61.14267182086014,pacaraima,RR
69348,2.171968303435016,-61.05131845530793,iracema,RR
69350,2.9979457408495045,-61.30831084316106,alto alegre,RR
69355,3.884717353373734,-59.61988679472323,normandia,RR
69360,1.8335015895584643,-61.11899467467068,caracaraí,RR
69370,1.0177293214733416,-60.03618530753079,sao luiz,RR
69373,0.9417069409226468,-60.42684843549467,rorainópolis,RR
69375,0.9594640953976477,-59.91058011907953,sao joao da baliza,RR
69378,0.8837306315630847,-59.41373401258128,caroebe,RR
69380,3.366766135931956,-59.82905657641652,bonfim,RR
69400,-3.278735884903614,-60.61421227528704,manacapuru,AM
69401,-3.279912517140154,-60.630761250000006,manacapuru,AM
69405,-3.2729738856831387,-60.19680230946194,iranduba,AM
69410,-3.328865403622226,-61.21001554046119,caapiranga,AM
69415,-3.2674735944590987,-60.17988312491751,iranduba,AM
69425,-3.328865403622226,-61.21001554046119,caapiranga,AM
69435,-3.4279341488421218,-60.45895188907929,manaquiri,AM
69440,-3.744445466792602,-61.653139164232506,anori,AM
69445,-3.5791632887343816,-61.4047788174341,anama,AM
69450,-3.836073345149024,-62.05428608710778,codajás,AM
69460,-4.084201581878618,-63.12654749127735,coari,AM
69470,-3.346299103488783,-64.70517349644048,tefe,AM
69480,-5.621003999999997,-63.1864146183556,tapauá,AM
69490,-1.8566358888109653,-65.59091234684799,maraã,AM
69495,-1.8805494250335493,-66.99896726703783,japura,AM
69500,-4.836887517986462,-66.87408114153108,carauari,AM
69510,-6.438262173118528,-68.24547260674814,itamarati,AM
69520,-3.4717307960113453,-66.05815747957193,jurua,AM
69540,-3.2110188563874758,-64.80427013726734,alvaraes,AM
69550,-3.343786566019337,-64.69314299999999,tefé,AM
69552,-3.347451051879605,-64.71426561065827,tefe,AM
69553,-3.351924826587463,-64.72427185813247,tefé,AM
69555,-3.3742065457982298,-64.71184793165708,tefe,AM
69557,-3.350172173255716,-64.71084977459583,tefe,AM
69600,-3.4639694801414582,-68.9485005,são paulo de olivença,AM
69620,-3.360578634395564,-68.19525623823559,amaturá,AM
69630,-4.380744674028478,-70.02282674787449,benjamin constant,AM
69640,-4.224686784139317,-69.91372249999996,tabatinga,AM
69650,-4.364918863021074,-70.18822942170527,atalaia do norte,AM
69660,-2.74679940516273,-66.76886036069143,jutai,AM
69670,-2.519134954957341,-66.09127059361367,fonte boa,AM
69685,-2.854649999999946,-67.76899999999996,tonantins,AM
69700,-0.967931061843162,-62.9248973905306,barcelos,AM
69730,-2.622873336950388,-60.94764754264055,novo airão,AM
69735,-1.6596839999999489,-59.97624199999996,presidente figueiredo,AM
69750,0.5377380000000542,-66.62474449999996,sao gabriel da cachoeira,AM
69790,-3.0823042317502454,-60.0674038956374,iauarete,AM
69800,-7.498871999999997,-62.56499749999996,humaitá,AM
69820,-6.530684341316176,-64.3873912690169,canutama,AM
69830,-7.251323479539388,-64.7862266425698,lábrea,AM
69850,-8.737807630576551,-67.33015424999999,boca do acre,AM
69860,-7.704885835799239,-66.99465920162953,pauini,AM
69870,-7.435788569082236,-70.0275854117422,envira,AM
69880,-6.658585050685379,-69.8621449953101,eirunepé,AM
69890,-7.044070500000004,-71.68874482405268,ipixuna,AM
69895,-7.543069515531493,-72.57786793501134,guajará,AM
69900,-9.930719464109725,-67.78702834595329,rio branco,AC
69901,-9.932848683058726,-67.70057968340171,rio branco,AC
69902,-9.934080828927913,-67.79935003544729,rio branco,AC
69903,-9.925544629753588,-67.80745638121068,rio branco,AC
69904,-9.981985725229377,-67.82874516388715,rio branco,AC
69905,-9.926318327589936,-67.77269918951303,rio branco,AC
69906,-9.974649887082595,-67.80664839218613,rio branco,AC
69907,-9.96364786372554,-67.7786811435198,rio branco,AC
69908,-9.804331340999966,-67.76868802709326,rio branco,AC
69909,-9.960224698290906,-67.79465808751118,rio branco,AC
69910,-9.943475406097685,-67.7954819023025,rio branco,AC
69911,-9.928722596579409,-67.7778255,rio branco,AC
69912,-9.983685574618232,-67.84023375000001,rio branco,AC
69914,-9.926836600547524,-67.8039876744055,rio branco,AC
69915,-9.937401286791603,-67.69921115417108,rio branco,AC
69917,-9.93054219677997,-67.83611651457095,rio branco,AC
69918,-9.926145000000002,-67.80942930904841,rio branco,AC
69919,-9.946240072162269,-67.79381747242063,rio branco,AC
69920,-9.942173936877875,-67.796235,rio branco,AC
69921,-9.92602366667284,-67.79352184354798,rio branco,AC
69922,-9.928538036355258,-67.83822414363205,rio branco,AC
69925,-10.143416514787898,-67.72877529395102,senador guiomard,AC
69926,-9.701313882925216,-67.95011188763458,bujari,AC
69927,-9.59299104817409,-67.53957678233026,porto acre,AC
69928,-10.319974006234869,-67.17704576760926,plácido de castro,AC
69929,-22.861614714024757,-47.06430302666198,campinas,AC
69930,-10.644739180128903,-68.49215143778923,xapuri,AC
69931,-10.571229718698472,-67.67442149448621,capixaba,AC
69932,-10.990885627331938,-68.74200319879492,brasiléia,AC
69934,-10.952021999999946,-68.60493799999996,epitaciolândia,AC
69935,-10.86896526014557,-69.48813413350176,assis brasil,AC
69940,-9.05803478212039,-68.65391594772291,sena madureira,AC
69945,-9.937883999999949,-66.92891299999997,acrelândia,AC
69950,-8.833885932915207,-69.25864476241695,manoel urbano,AC
69955,-9.430065664644486,-70.46007199999997,santa rosa do purus,AC
69960,-8.157176999999994,-70.34697631181724,feijó,AC
69970,-8.152465246415085,-70.76278714375768,tarauacá,AC
69975,-9.190745843728834,-71.94877361626718,jordão,AC
69980,-7.593322281156214,-72.45626299999996,cruzeiro do sul,AC
69982,-8.263490208853673,-67.53136861252432,porto walter,AC
69983,-8.950799999999958,-72.78282349999996,marechal thaumaturgo,AC
69985,-7.732229578379375,-72.64892267027254,rodrigues alves,AC
69990,-7.591290076319335,-72.90339598143709,mâncio lima,AC
70002,-15.790438613105168,-47.88065505785112,brasilia,DF
70037,-15.845993999999996,-47.92076549999998,brasilia,DF
70040,-15.783695488458804,-47.8746815799425,brasília,DF
70041,-15.78613426672054,-47.87612091912381,brasília,DF
70043,-15.798928499999992,-47.87092349999999,brasília,DF
70044,-15.797781541531345,-47.8746815799425,brasília,DF
70047,-15.797781541531345,-47.8746815799425,brasilia,DF
70048,-15.797781541531345,-47.8746815799425,brasilia,DF
70053,-15.797781541531345,-47.8746815799425,brasília,DF
70054,-15.798200402581196,-47.87337064254048,brasilia,DF
70055,-15.797781541531345,-47.8746815799425,brasilia,DF
70056,-15.799445999999998,-47.86928549999998,brasilia,DF
70057,-15.790438613105168,-47.88065505785112,brasília,DF
70059,-15.799445999999998,-47.86928549999998,brasília,DF
70064,-15.797781541531345,-47.8746815799425,brasilia,DF
70065,-15.797781541531345,-47.8746815799425,brasilia,DF
70067,-15.799189500000004,-47.87010224999999,brasilia,DF
70068,-15.798428999999992,-47.872575000000005,brasilia,DF
70070,-15.772203965837775,-47.88300718783598,brasília,DF
70072,-15.80055540158136,-47.88183040357192,brasília,DF
70074,-15.801637600323229,-47.88247560268915,brasilia,DF
70077,-15.79076666296478,-47.8844391881036,brasília,DF
70078,-15.801637600323229,-47.88247560268915,brasilia,DF
70150,-15.800387177373825,-47.86052700741183,brasília,DF
70160,-15.80022152831936,-47.86047230470082,brasilia,DF
70175,-15.800385768633804,-47.860526542200006,brasilia,DF
70200,-15.804895266610584,-47.83016624807089,brasília,DF
70210,-15.848599106565448,-47.92118752578113,brasilia,DF
70232,-15.804612290740495,-47.88501275309915,brasília,DF
70233,-15.807556160938926,-47.887906958886205,brasília,DF
70234,-15.810063002199271,-47.88990682613599,brasília,DF
70235,-15.81229423141458,-47.8922895,brasília,DF
70236,-15.806015999999993,-47.88210958367479,brasília,DF
70237,-15.808558433137856,-47.88524063928754,brasília,DF
70238,-15.811510286597086,-47.88790199999999,brasilia,DF
70239,-15.81421669080394,-47.89019119507985,brasília,DF
70252,-15.814810849907635,-47.894928544307525,brasília,DF
70253,-15.817023649288766,-47.89768936753667,brasília,DF
70254,-15.818926499999993,-47.8997207033301,brasília,DF
70255,-15.816301396103515,-47.89213165600734,brasilia,DF
70256,-15.819028709769578,-47.89579786160457,brasília,DF
70257,-15.821055,-47.89822241557345,brasília,DF
70258,-15.775978499999994,-47.885255999999984,brasília,DF
70272,-15.820906499999996,-47.90307855909023,brasília,DF
70273,-15.82310444334403,-47.90585843438137,brasília,DF
70274,-15.824682000000005,-47.90830725000001,brasília,DF
70275,-15.826978895698806,-47.91134699999999,brasília,DF
70276,-15.824825937436506,-47.9032257415162,brasília,DF
70277,-15.826787837761318,-47.906316,brasília,DF
70278,-15.828883829635645,-47.90922878406146,brasília,DF
70292,-15.828858,-47.9138085,brasília,DF
70293,-15.830723860667115,-47.91669488605684,brasília,DF
70294,-15.83251199999999,-47.91912300000001,brasília,DF
70295,-15.834757878973358,-47.92223758255725,brasília,DF
70296,-15.830487956569822,-47.911753135087466,brasília,DF
70297,-15.763995000000005,-47.88510299999999,brasília,DF
70298,-15.834766500000004,-47.91740686453941,brasília,DF
70299,-15.836251499999998,-47.91959794157195,brasília,DF
70330,-15.799898538740967,-47.88871875,brasília,DF
70331,-15.80064358618496,-47.89527720737431,brasilia,DF
70335,-15.800597136315746,-47.88945379385659,brasilia,DF
70336,-15.802542000000004,-47.89299149999999,brasília,DF
70337,-15.805543500000002,-47.89549949358869,brasília,DF
70338,-15.800949152577292,-47.89101672016561,brasília,DF
70340,-15.79703999999998,-47.89309830223904,brasília,DF
70342,-15.804818999999991,-47.891169000000005,brasília,DF
70343,-15.807393000000005,-47.893249022311146,brasília,DF
70344,-15.809624999999992,-47.89530758397044,brasília,DF
70345,-15.811675637803669,-47.897923500000005,brasília,DF
70346,-15.813648436335033,-47.90003986775023,brasília,DF
70347,-15.81585390027974,-47.90233833041162,brasília,DF
70350,-15.805063770104828,-47.89906134845433,brasília,DF
70351,-15.808799634392123,-47.903554403309975,brasília,DF
70352,-15.80764119394651,-47.897700370565325,brasília,DF
70353,-15.809638499999998,-47.89970109065009,brasília,DF
70354,-15.81149185677197,-47.901906,brasília,DF
70355,-15.813481499999998,-47.90465325,brasilia,DF
70360,-15.812343521011464,-47.90804504816981,brasília,DF
70361,-15.816130947414688,-47.91338651172824,brasília,DF
70362,-15.815177999999996,-47.90736752894421,brasília,DF
70363,-15.81747958006812,-47.91026475,brasília,DF
70364,-15.819174000000004,-47.91186264714751,brasília,DF
70365,-15.821122500000005,-47.91548024999999,brasília,DF
70372,-15.817698000000004,-47.90561399999999,brasília,DF
70373,-15.819478914965666,-47.907944336135785,brasília,DF
70374,-15.821541,-47.91109949999999,brasília,DF
70375,-15.823438377044992,-47.91364424999999,brasília,DF
70376,-15.825709971174442,-47.91617667356076,brasília,DF
70377,-15.827719499999995,-47.91921300000001,brasília,DF
70380,-15.819022047402878,-47.91870521914692,brasília,DF
70381,-15.824519668443475,-47.92490621997084,brasília,DF
70382,-15.823057499999994,-47.91817693666415,brasília,DF
70383,-15.825368192393825,-47.92057530111847,brasilia,DF
70384,-15.826958999999992,-47.92299074999998,brasília,DF
70385,-15.829286748328114,-47.92181174999999,brasília,DF
70386,-15.830451613634958,-47.92448324021448,brasília,DF
70387,-15.829031289698335,-47.926032750000005,brasília,DF
70390,-15.799183361278375,-47.89707954476524,brasília,DF
70391,-15.796373425489346,-47.84895542548933,brasilia,DF
70393,-11.003213513105424,-68.74472282388545,brasilia,DF
70402,-15.802477586805972,-47.87471121064673,brasilia,DF
70406,-15.807898658030108,-47.87406381458834,brasília,DF
70415,-15.823970999999998,-47.88720623106173,brasilia,DF
70422,-15.824901524310992,-47.8925856261604,brasilia,DF
70602,-15.748033023861783,-47.92424951664843,brasilia,DF
70610,-15.786899336325154,-47.90832916725414,brasília,DF
70620,-15.776030210658432,-47.90937287246811,brasília,DF
70630,-15.767515422826156,-47.919650862347474,brasília,DF
70631,-15.769281260999946,-47.95934499999999,brasilia,DF
70632,-15.758081413815036,-47.9326911107679,brasília,DF
70634,-15.747113127387651,-47.92512273645806,brasília,DF
70636,-15.700152357603384,-47.84915406740382,brasília,DF
70640,-15.781366691747523,-47.934248442552914,brasília,DF
70645,-15.779147958804677,-47.931227674619855,cruzeiro,DF
70648,-15.784557514130295,-47.93154859687952,cruzeiro,DF
70650,-15.793649999999996,-47.93990174999999,cruzeiro,DF
70655,-15.792660000000003,-47.87471121064673,cruzeiro,DF
70658,-15.790700843643224,-47.93391224999999,cruzeiro,DF
70660,-15.801523747520392,-47.93776874999999,cruzeiro,DF
70666,-15.748866,-47.89393199999999,brasilia,DF
70670,-15.797772515637972,-47.91588081256409,cruzeiro,DF
70673,-15.788249999999994,-47.91648374999999,cruzeiro,DF
70675,-15.781184999999963,-47.92620499999995,cruzeiro,DF
70680,-15.78404999999995,-47.91689999999997,brasília,DF
70687,-15.815976328611026,-47.907328086588976,brasilia,DF
70710,-15.737344861240077,-47.88351701292616,brasilia,DF
70711,-15.787453499999998,-47.88065505785112,brasília,DF
70712,-15.786567,-47.88313320757135,brasília,DF
70719,-15.783282,-47.88768421244212,brasília,DF
70720,-15.78076906128464,-47.88829350000001,brasília,DF
70722,-15.781778999999991,-47.88171540660168,brasília,DF
70723,-15.780793500000003,-47.8849815,brasília,DF
70730,-15.772389705522544,-47.88749475000001,brasília,DF
70732,-15.778062000000002,-47.88193274999999,brasília,DF
70733,-15.774884995817317,-47.88211165805877,brasília,DF
70734,-15.77178107851532,-47.882547,brasília,DF
70735,-15.778244456381705,-47.88487449042069,brasília,DF
70736,-15.775290000000004,-47.885255999999984,brasília,DF
70737,-15.772252398624136,-47.88547446779968,brasília,DF
70740,-15.763666499999994,-47.888556750000006,brasília,DF
70741,-15.763643999999992,-47.89171124999999,brasilia,DF
70742,-15.76867874049282,-47.88321524999999,brasília,DF
70743,-15.7650435,-47.88392399999999,brasilia,DF
70744,-15.762595499999993,-47.88498149999999,brasília,DF
70745,-15.7694617017927,-47.88563624999999,brasília,DF
70746,-15.766415999989816,-47.88679838631195,brasília,DF
70747,-15.762770999999992,-47.88739124999999,brasília,DF
70750,-15.754632909678948,-47.89089674999998,brasília,DF
70752,-15.758822999999946,-47.88582603912521,brasília,DF
70753,-15.756254625481269,-47.88673425,brasília,DF
70754,-15.752831771596632,-47.88795851772597,brasília,DF
70755,-15.75989294340174,-47.888172,brasília,DF
70756,-15.756358499999994,-47.887812,brasília,DF
70757,-15.75416056814389,-47.89017,brasília,DF
70760,-15.745576500000002,-47.89447277234953,brasília,DF
70761,-15.745459500000004,-47.898463500000005,brasilia,DF
70762,-15.750211499999995,-47.88893925000001,brasília,DF
70763,-15.7464945,-47.890033287668125,brasília,DF
70764,-15.745121560205256,-47.891146499999984,brasília,DF
70765,-15.75087380180632,-47.891934000000006,brasília,DF
70766,-15.747831000000003,-47.89284299999999,brasília,DF
70767,-15.744221999999992,-47.89375596058631,brasília,DF
70770,-15.732234000000002,-47.89590718263671,brasília,DF
70772,-15.740874000000002,-47.891944788993165,brasília,DF
70773,-15.737759999999998,-47.89287449999999,brasília,DF
70774,-15.741522841445237,-47.89462725,brasília,DF
70775,-15.738438373853093,-47.89572254440535,brasília,DF
70785,-15.736693499999996,-47.89046024999999,brasilia,DF
70790,-15.746061223262362,-47.893626985284826,brasília,DF
70800,-15.751484999999995,-47.83299199999996,brasília,DF
70801,-15.790748301690815,-47.84785927629982,brasilia,DF
70802,-15.791398232240027,-47.85026880899994,brasília,DF
70803,-15.789948230489932,-47.84786624923538,brasília,DF
70804,-15.791362473908304,-47.844900161300565,brasília,DF
70830,-15.777625500000005,-47.87400825,brasília,DF
70832,-15.781002463788958,-47.87756190660168,brasília,DF
70833,-15.777858118756836,-47.87777249999999,brasília,DF
70834,-15.779956499999992,-47.87440201595593,brasília,DF
70835,-15.776653500000002,-47.87440540360228,brasília,DF
70842,-15.7758640613323,-47.87850159977496,brasília,DF
70843,-15.770956500000004,-47.87845874999999,brasília,DF
70844,-15.767720999999996,-47.87925524999999,brasília,DF
70845,-15.773233500000003,-47.87475813849272,brasília,DF
70846,-15.769858924470247,-47.87508490964007,brasília,DF
70847,-15.766308000000004,-47.87605124999999,brasília,DF
70852,-15.763652999999996,-47.880947250000006,brasília,DF
70853,-15.761379290034062,-47.881008,brasília,DF
70854,-15.7572675,-47.88192600000001,brasília,DF
70855,-15.763618341104504,-47.87743590959801,brasília,DF
70856,-15.760026000000002,-47.87765099999999,brasília,DF
70857,-15.756866999999996,-47.8788926128167,brasília,DF
70862,-15.755094000000003,-47.882653242339,brasília,DF
70863,-15.75197867324397,-47.88396,brasília,DF
70864,-15.749257847764312,-47.88434953538263,brasília,DF
70865,-15.753442499999991,-47.87990325,brasília,DF
70866,-15.750868500000005,-47.880858974243495,brasília,DF
70867,-15.747268499999992,-47.88223531163988,brasília,DF
70872,-15.7450222758958,-47.886881658058776,brasília,DF
70873,-15.742647,-47.88704387870053,brasília,DF
70874,-15.738783494604307,-47.88785528766814,brasília,DF
70875,-15.7364325,-47.88905871171984,brasília,DF
70876,-15.747798917387597,-47.88476687608139,brasilia,DF
70878,-15.738025499999992,-47.88494324999999,brasília,DF
70879,-15.73546753566277,-47.88600739910155,brasília,DF
70908,-15.76528459695353,-47.856663,brasilia,DF
70910,-11.01405584956228,-68.7466525794982,brasilia,DF
71009,-15.787326571209984,-47.88582780336425,brasilia,DF
71010,-15.812774970146611,-47.98010586658325,guara,DF
71015,-15.820816119200614,-47.98141649999998,guará,DF
71020,-15.805287638640394,-47.885951677621385,guará,DF
71050,-15.825437999999997,-47.96685562118434,guara,DF
71060,-15.827464130853606,-47.97740274160128,brasília,DF
71065,-15.83919352926091,-47.96787552688584,guara,DF
71070,-15.748033023861783,-47.845435572999,guara,DF
71090,-15.815613218565668,-47.995720718565664,guara,DF
71100,-15.807779999999994,-47.98789875000001,brasília,DF
71200,-15.78990290696793,-47.85221850764605,guara,DF
71205,-15.795585524197527,-47.9490044415432,brasilia,DF
71215,-15.790661999999994,-47.854764,brasília,DF
71218,-11.01289405599334,-47.96469535055899,brasilia,DF
71225,-15.788910873008213,-47.92076549999998,brasília,DF
71250,-15.776556242266905,-47.99599497422127,brasilia,DF
71503,-15.71343955842804,-47.88326699999999,lago norte,DF
71505,-15.71826282882439,-47.85491936031965,lago norte,DF
71510,-15.7235198731606,-47.87146177354092,lago norte,DF
71515,-15.720433821441414,-47.83367978357132,lago norte,DF
71520,-15.732988244474662,-47.8600332120434,brasília,DF
71525,-15.7416054897932,-47.84615767361068,brasília,DF
71530,-15.754303971117892,-47.8344434496856,brasília,DF
71535,-15.7519480449536,-47.82933773335292,lago norte,DF
71540,-15.707055492244375,-47.87945685714087,brasília,DF
71570,-15.778525499999995,-47.77655850000001,brasília,DF
71571,-15.769194702977265,-47.77494765156182,paranoa,DF
71572,-15.764739595158586,-47.775819504243366,brasília,DF
71573,-15.759736256856446,-47.77716167448404,brasília,DF
71596,-15.671500791725125,-47.78180051519708,paranoa,DF
71600,-15.848737522621034,-47.87920391341099,lago sul,DF
71605,-15.853149497839295,-47.91113488357534,lago sul,DF
71610,-15.851053143339117,-47.91260507872413,brasília,DF
71615,-15.843171855675452,-47.881165600218026,lago sul,DF
71620,-15.84096180708652,-47.88943746364475,lago sul,DF
71625,-15.831894594494836,-47.86915342537353,lago sul,DF
71630,-15.828636547630753,-47.86483737261234,brasília,DF
71635,-15.84001042394342,-47.870212034702206,lago sul,DF
71640,-15.8424579738626,-47.869757480917926,lago sul,DF
71645,-15.860815169255035,-47.8710176076808,lago sul,DF
71650,-15.840508499999991,-47.84181525,brasília,DF
71655,-15.84796949999999,-47.850129806278446,brasília,DF
71660,-15.835276372468114,-47.82763891243125,lago sul,DF
71665,-15.832582292255752,-47.83073195129548,lago sul,DF
71670,-15.807037033585296,-47.80620901736744,lago sul,DF
71675,-15.812133956979638,-47.79920046670316,lago sul,DF
71680,-15.79205364240884,-47.80864921069804,lago sul,DF
71691,-15.79167603240559,-47.76161537271433,brasília,DF
71692,-15.89249255326622,-47.77352216834635,sao sebastiao,DF
71693,-15.789939653825686,-47.75386913923077,são sebastião,DF
71694,-15.903577301944072,-47.75068053066176,brasília,DF
71697,-15.794197105804272,-47.84810123053413,brasilia,DF
71699,-15.793056283368957,-47.848963327226045,brasilia,DF
71705,-15.868225516308698,-47.960420572333454,núcleo bandeirante,DF
71710,-15.864756713001166,-47.95991324999999,brasília,DF
71715,-15.8668375235432,-47.96398534926156,brasília,DF
71720,-15.793313019720506,-47.84701551108844,nucleo bandeirante,DF
71725,-15.847488025880686,-47.94652121087771,candangolândia,DF
71727,-15.851691046037551,-47.94585635118773,candangolandia,DF
71730,-15.79253634748115,-47.847445458797296,brasília,DF
71731,-15.844619999999964,-47.9192327187641,brasília,DF
71735,-15.829552131094951,-47.97209464099089,brasília,DF
71736,-15.864959536738384,-47.96887631360246,nucleo bandeirante,DF
71738,-15.872279251202956,-47.977063952646496,brasilia,DF
71740,-15.877282501171871,-47.96004666150763,brasília,DF
71741,-15.875961305035066,-47.93935250485577,nucleo bandeirante,DF
71742,-15.891073771182452,-47.9306586641169,brasilia,DF
71745,-15.883570554074284,-47.91001329992511,nucleo bandeirante,DF
71746,-15.94440341562261,-47.96398525031943,brasília,DF
71750,-15.919418433925246,-47.932229937321495,brasilia,DF
71800,-15.882989377664202,-47.974568455289,riacho fundo,DF
71805,-15.878664656939188,-48.00331938357999,riacho fundo,DF
71820,-15.88228587515103,-48.01211152737473,brasília,DF
71825,-15.88524335267934,-48.01224907280573,riacho fundo,DF
71880,-15.898714658729634,-48.041138839134376,riacho fundo 2,DF
71881,-15.890389232392604,-48.045664154181104,brasília,DF
71882,-15.907780301039866,-48.04302384017535,brasília,DF
71900,-15.832334737539538,-48.01052979225577,brasília,DF
71901,-15.829168090936866,-48.01105820512721,taguatinga,DF
71904,-15.83076844114536,-48.01802413235897,brasilia,DF
71906,-15.830522999999992,-48.01003649999999,brasília,DF
71907,-15.790982123519582,-47.84715299831669,taguatinga,DF
